Case_ID,Activity,timestamp
declaration 91054,Declaration FINAL_APPROVED by SUPERVISOR,2017/04/29 20:53:43
declaration 91054,Request Payment,2017/05/01 13:03:19
declaration 91054,Payment Handled,2017/05/04 15:31:05
declaration 91058,Declaration SUBMITTED by EMPLOYEE,2017/02/28 08:50:32
declaration 91058,Declaration FINAL_APPROVED by SUPERVISOR,2017/02/28 08:50:56
declaration 91058,Request Payment,2017/03/06 13:19:09
declaration 91058,Payment Handled,2017/03/13 16:30:59
declaration 91062,Declaration SUBMITTED by EMPLOYEE,2017/03/01 09:10:26
declaration 91062,Declaration FINAL_APPROVED by SUPERVISOR,2017/03/01 09:16:07
declaration 91062,Request Payment,2017/03/02 10:26:20
declaration 91062,Payment Handled,2017/03/06 16:31:04
declaration 91068,Declaration SUBMITTED by EMPLOYEE,2017/03/09 14:52:34
declaration 91068,Declaration REJECTED by PRE_APPROVER,2017/03/09 14:57:45
declaration 91068,Declaration REJECTED by EMPLOYEE,2017/03/09 15:07:41
declaration 91068,Declaration SUBMITTED by EMPLOYEE,2017/03/09 15:17:30
declaration 91068,Declaration APPROVED by PRE_APPROVER,2017/03/09 15:17:32
declaration 91068,Declaration FINAL_APPROVED by SUPERVISOR,2017/03/09 16:24:11
declaration 91068,Request Payment,2017/03/20 09:44:53
declaration 91068,Payment Handled,2017/03/23 16:30:42
declaration 91076,Declaration SUBMITTED by EMPLOYEE,2017/03/12 18:33:13
declaration 91076,Declaration FINAL_APPROVED by SUPERVISOR,2017/03/12 18:34:03
declaration 91076,Request Payment,2017/03/16 14:55:43
declaration 91076,Payment Handled,2017/03/20 16:30:44
declaration 91080,Declaration SUBMITTED by EMPLOYEE,2017/03/10 10:22:04
declaration 91080,Declaration FINAL_APPROVED by SUPERVISOR,2017/03/10 10:23:26
declaration 91080,Request Payment,2017/03/13 10:28:29
declaration 91080,Payment Handled,2017/03/16 16:31:06
declaration 91084,Declaration SUBMITTED by EMPLOYEE,2017/03/13 09:41:10
declaration 91084,Declaration APPROVED by PRE_APPROVER,2017/03/23 09:20:15
declaration 91084,Declaration FINAL_APPROVED by SUPERVISOR,2017/03/24 09:25:57
declaration 91084,Request Payment,2017/03/24 13:25:21
declaration 91084,Payment Handled,2017/03/27 15:30:57
declaration 91089,Declaration SUBMITTED by EMPLOYEE,2017/03/15 09:28:45
declaration 91089,Declaration APPROVED by PRE_APPROVER,2017/03/15 09:28:48
declaration 91089,Declaration FINAL_APPROVED by SUPERVISOR,2017/03/16 10:03:06
declaration 91089,Request Payment,2017/03/16 12:18:28
declaration 91089,Payment Handled,2017/03/20 16:30:44
declaration 91094,Declaration SUBMITTED by EMPLOYEE,2017/03/15 13:58:01
declaration 91094,Declaration FINAL_APPROVED by SUPERVISOR,2017/03/15 14:04:01
declaration 91094,Request Payment,2017/03/16 10:31:37
declaration 91094,Payment Handled,2017/03/20 16:30:44
declaration 91098,Declaration SUBMITTED by EMPLOYEE,2017/03/20 14:24:28
declaration 91098,Declaration FINAL_APPROVED by SUPERVISOR,2017/03/20 14:25:42
declaration 91098,Request Payment,2017/03/21 09:09:53
declaration 91098,Payment Handled,2017/03/23 16:30:42
declaration 91102,Declaration SUBMITTED by EMPLOYEE,2017/03/21 13:27:59
declaration 91102,Declaration FINAL_APPROVED by SUPERVISOR,2017/03/23 10:19:19
declaration 91102,Request Payment,2017/03/27 13:03:58
declaration 91102,Payment Handled,2017/03/30 15:31:11
declaration 91106,Declaration SUBMITTED by EMPLOYEE,2017/03/26 21:41:27
declaration 91106,Declaration FINAL_APPROVED by SUPERVISOR,2017/03/26 21:45:40
declaration 91106,Request Payment,2017/03/30 12:04:39
declaration 91106,Payment Handled,2017/04/20 15:31:19
declaration 91110,Declaration SUBMITTED by EMPLOYEE,2017/03/27 07:12:09
declaration 91110,Declaration REJECTED by PRE_APPROVER,2017/03/27 07:12:12
declaration 91110,Declaration REJECTED by EMPLOYEE,2017/03/27 08:08:33
declaration 91110,Declaration SUBMITTED by EMPLOYEE,2017/03/27 08:19:28
declaration 91110,Declaration APPROVED by PRE_APPROVER,2017/03/27 08:19:30
declaration 91110,Declaration FINAL_APPROVED by SUPERVISOR,2017/03/27 08:25:57
declaration 91110,Request Payment,2017/04/05 08:49:27
declaration 91110,Payment Handled,2017/04/10 15:30:43
declaration 91118,Declaration SUBMITTED by EMPLOYEE,2017/11/13 20:31:55
declaration 91118,Declaration FINAL_APPROVED by SUPERVISOR,2017/11/13 20:33:53
declaration 91118,Request Payment,2017/11/14 10:53:18
declaration 91118,Payment Handled,2017/11/16 16:31:04
declaration 91122,Declaration SUBMITTED by EMPLOYEE,2017/12/07 12:37:57
declaration 91122,Declaration FINAL_APPROVED by SUPERVISOR,2017/12/07 12:38:06
declaration 91122,Request Payment,2017/12/08 09:28:08
declaration 91122,Payment Handled,2017/12/11 16:31:25
declaration 91126,Declaration SUBMITTED by EMPLOYEE,2017/12/10 10:24:35
declaration 91126,Declaration FINAL_APPROVED by SUPERVISOR,2017/12/10 10:24:47
declaration 91126,Request Payment,2017/12/14 08:24:40
declaration 91126,Payment Handled,2017/12/18 16:31:20
declaration 91130,Declaration SUBMITTED by EMPLOYEE,2017/12/10 20:18:10
declaration 91130,Declaration FINAL_APPROVED by SUPERVISOR,2017/12/10 20:21:25
declaration 91130,Request Payment,2017/12/14 08:25:51
declaration 91130,Payment Handled,2017/12/18 16:31:20
declaration 91134,Declaration SUBMITTED by EMPLOYEE,2017/12/19 10:09:04
declaration 91134,Declaration FINAL_APPROVED by SUPERVISOR,2017/12/19 10:12:55
declaration 91134,Request Payment,2017/12/21 08:41:46
declaration 91134,Payment Handled,2018/01/04 16:31:13
declaration 91138,Declaration SUBMITTED by EMPLOYEE,2017/06/26 07:16:34
declaration 91138,Declaration FINAL_APPROVED by SUPERVISOR,2017/06/26 07:16:38
declaration 91138,Request Payment,2017/06/29 08:46:19
declaration 91138,Payment Handled,2017/07/03 15:30:59
declaration 91142,Declaration SUBMITTED by EMPLOYEE,2017/07/02 17:58:44
declaration 91142,Declaration FINAL_APPROVED by SUPERVISOR,2017/07/02 18:55:35
declaration 91142,Request Payment,2017/07/06 12:45:02
declaration 91142,Payment Handled,2017/07/10 15:31:08
declaration 91146,Declaration SUBMITTED by EMPLOYEE,2017/11/27 23:49:53
declaration 91146,Declaration APPROVED by PRE_APPROVER,2017/11/27 23:54:17
declaration 91146,Declaration FINAL_APPROVED by SUPERVISOR,2017/11/28 07:28:04
declaration 91146,Request Payment,2017/12/05 13:11:06
declaration 91146,Payment Handled,2017/12/07 16:31:17
declaration 91151,Declaration SUBMITTED by EMPLOYEE,2017/11/30 08:34:36
declaration 91151,Declaration FINAL_APPROVED by SUPERVISOR,2017/11/30 08:35:24
declaration 91151,Request Payment,2017/12/05 08:54:55
declaration 91151,Payment Handled,2017/12/07 16:31:17
declaration 91155,Declaration SUBMITTED by EMPLOYEE,2017/11/30 14:25:00
declaration 91155,Declaration FINAL_APPROVED by SUPERVISOR,2017/12/19 14:53:09
declaration 91155,Request Payment,2017/12/21 12:47:53
declaration 91155,Payment Handled,2018/01/04 16:31:13
declaration 91159,Declaration SUBMITTED by EMPLOYEE,2017/11/30 15:19:19
declaration 91159,Declaration FINAL_APPROVED by SUPERVISOR,2017/11/30 15:22:36
declaration 91159,Request Payment,2017/12/04 07:56:26
declaration 91159,Payment Handled,2017/12/07 16:31:17
declaration 91163,Declaration SUBMITTED by EMPLOYEE,2017/12/01 09:20:57
declaration 91163,Declaration APPROVED by PRE_APPROVER,2017/12/01 09:27:42
declaration 91163,Declaration FINAL_APPROVED by SUPERVISOR,2017/12/01 09:30:49
declaration 91163,Request Payment,2017/12/04 08:16:52
declaration 91163,Payment Handled,2017/12/07 16:31:17
declaration 91168,Declaration SUBMITTED by EMPLOYEE,2017/07/10 12:56:53
declaration 91168,Declaration APPROVED by PRE_APPROVER,2017/07/10 12:56:58
declaration 91168,Declaration FINAL_APPROVED by SUPERVISOR,2017/07/17 03:15:04
declaration 91168,Request Payment,2017/07/17 10:23:54
declaration 91168,Payment Handled,2017/07/20 15:30:57
declaration 91173,Declaration SUBMITTED by EMPLOYEE,2017/07/10 13:00:49
declaration 91173,Declaration APPROVED by PRE_APPROVER,2017/07/10 13:00:53
declaration 91173,Declaration FINAL_APPROVED by SUPERVISOR,2017/07/17 03:15:04
declaration 91173,Request Payment,2017/07/17 10:23:33
declaration 91173,Payment Handled,2017/07/20 15:30:57
declaration 91178,Declaration SUBMITTED by EMPLOYEE,2017/07/17 14:35:28
declaration 91178,Declaration FINAL_APPROVED by SUPERVISOR,2017/07/17 14:37:44
declaration 91178,Request Payment,2017/07/18 12:46:52
declaration 91178,Payment Handled,2017/07/20 15:30:57
declaration 91182,Declaration SUBMITTED by EMPLOYEE,2017/07/24 13:55:01
declaration 91182,Declaration FINAL_APPROVED by SUPERVISOR,2017/07/24 13:55:09
declaration 91182,Request Payment,2017/07/26 08:50:44
declaration 91182,Payment Handled,2017/07/27 15:31:12
declaration 91186,Declaration SUBMITTED by EMPLOYEE,2017/07/26 08:20:30
declaration 91186,Declaration APPROVED by PRE_APPROVER,2017/07/26 08:30:13
declaration 91186,Declaration FINAL_APPROVED by SUPERVISOR,2017/08/02 03:15:03
declaration 91186,Request Payment,2017/08/04 08:42:54
declaration 91186,Payment Handled,2017/08/07 15:31:03
declaration 91191,Declaration SUBMITTED by EMPLOYEE,2017/07/26 10:05:56
declaration 91191,Declaration APPROVED by PRE_APPROVER,2017/07/26 10:06:33
declaration 91191,Declaration FINAL_APPROVED by SUPERVISOR,2017/08/02 03:15:03
declaration 91191,Request Payment,2017/08/04 08:42:54
declaration 91191,Payment Handled,2017/08/07 15:31:03
declaration 91196,Declaration SUBMITTED by EMPLOYEE,2017/07/26 14:09:16
declaration 91196,Declaration FINAL_APPROVED by SUPERVISOR,2017/07/26 14:30:49
declaration 91196,Request Payment,2017/07/27 09:23:03
declaration 91196,Payment Handled,2017/07/31 15:30:45
declaration 91200,Declaration SUBMITTED by EMPLOYEE,2017/10/05 14:25:42
declaration 91200,Declaration APPROVED by PRE_APPROVER,2017/10/05 14:53:36
declaration 91200,Declaration FINAL_APPROVED by SUPERVISOR,2017/10/05 15:07:42
declaration 91200,Request Payment,2017/10/19 13:23:37
declaration 91200,Payment Handled,2017/10/23 15:30:48
declaration 91205,Declaration SUBMITTED by EMPLOYEE,2017/10/07 21:30:42
declaration 91205,Declaration FINAL_APPROVED by SUPERVISOR,2017/10/07 21:30:46
declaration 91205,Request Payment,2017/10/10 12:37:58
declaration 91205,Payment Handled,2017/10/12 15:31:33
declaration 91209,Declaration SUBMITTED by EMPLOYEE,2017/10/10 07:41:14
declaration 91209,Declaration FINAL_APPROVED by SUPERVISOR,2017/10/10 07:41:48
declaration 91209,Request Payment,2017/10/12 11:50:09
declaration 91209,Payment Handled,2017/10/16 15:31:24
declaration 91213,Declaration SUBMITTED by EMPLOYEE,2017/10/15 19:10:52
declaration 91213,Declaration FINAL_APPROVED by SUPERVISOR,2017/10/15 19:14:46
declaration 91213,Request Payment,2017/10/16 11:35:40
declaration 91213,Payment Handled,2017/10/19 15:31:01
declaration 91217,Declaration SUBMITTED by EMPLOYEE,2017/03/28 09:12:19
declaration 91217,Declaration FINAL_APPROVED by SUPERVISOR,2017/03/28 09:16:39
declaration 91217,Request Payment,2017/03/28 12:46:51
declaration 91217,Payment Handled,2017/03/30 15:31:11
declaration 91221,Declaration SUBMITTED by EMPLOYEE,2017/04/02 17:38:34
declaration 91221,Declaration FINAL_APPROVED by SUPERVISOR,2017/04/02 17:41:10
declaration 91221,Request Payment,2017/04/03 11:45:54
declaration 91221,Payment Handled,2017/04/06 15:30:54
declaration 91225,Declaration SUBMITTED by EMPLOYEE,2017/04/07 08:42:52
declaration 91225,Declaration FINAL_APPROVED by SUPERVISOR,2017/04/07 09:27:55
declaration 91225,Declaration REJECTED by MISSING,2017/05/01 09:01:58
declaration 91225,Declaration SUBMITTED by EMPLOYEE,2017/05/01 12:37:30
declaration 91225,Declaration FINAL_APPROVED by SUPERVISOR,2017/05/01 12:37:37
declaration 91225,Request Payment,2017/05/04 12:20:37
declaration 91225,Payment Handled,2017/05/08 15:31:14
declaration 91232,Declaration SUBMITTED by EMPLOYEE,2017/04/07 23:50:08
declaration 91232,Declaration FINAL_APPROVED by SUPERVISOR,2017/04/07 23:50:22
declaration 91232,Request Payment,2017/04/11 10:30:26
declaration 91232,Payment Handled,2017/04/13 15:30:53
declaration 91236,Declaration SUBMITTED by EMPLOYEE,2017/04/18 09:02:24
declaration 91236,Declaration FINAL_APPROVED by SUPERVISOR,2017/04/18 09:06:15
declaration 91236,Request Payment,2017/04/21 08:18:43
declaration 91236,Payment Handled,2017/04/24 15:31:05
declaration 91240,Declaration SUBMITTED by EMPLOYEE,2017/04/20 08:18:59
declaration 91240,Declaration APPROVED by PRE_APPROVER,2017/04/24 14:15:50
declaration 91240,Declaration FINAL_APPROVED by SUPERVISOR,2017/04/25 13:26:17
declaration 91240,Request Payment,2017/04/26 06:51:40
declaration 91240,Payment Handled,2017/05/01 15:31:05
declaration 91245,Declaration SUBMITTED by EMPLOYEE,2017/04/24 10:25:21
declaration 91245,Declaration FINAL_APPROVED by SUPERVISOR,2017/04/24 10:26:56
declaration 91245,Request Payment,2017/04/26 11:52:14
declaration 91245,Payment Handled,2017/05/01 15:31:05
declaration 91249,Declaration SUBMITTED by EMPLOYEE,2017/11/27 07:48:49
declaration 91249,Declaration APPROVED by PRE_APPROVER,2017/11/27 07:48:53
declaration 91249,Declaration FINAL_APPROVED by SUPERVISOR,2017/11/27 08:32:30
declaration 91249,Declaration REJECTED by MISSING,2017/11/30 13:49:07
declaration 91249,Declaration SUBMITTED by EMPLOYEE,2017/11/30 16:34:35
declaration 91249,Declaration APPROVED by PRE_APPROVER,2017/11/30 16:34:38
declaration 91249,Declaration FINAL_APPROVED by SUPERVISOR,2017/12/01 07:08:12
declaration 91249,Request Payment,2017/12/13 07:36:45
declaration 91249,Payment Handled,2017/12/14 16:31:08
declaration 91258,Declaration SUBMITTED by EMPLOYEE,2017/11/28 08:48:25
declaration 91258,Declaration FINAL_APPROVED by SUPERVISOR,2017/11/28 08:48:41
declaration 91258,Request Payment,2017/12/05 12:58:01
declaration 91258,Payment Handled,2017/12/07 16:31:17
declaration 91269,Declaration SUBMITTED by EMPLOYEE,2017/12/07 09:39:28
declaration 91269,Declaration APPROVED by PRE_APPROVER,2017/12/07 09:39:43
declaration 91269,Declaration FINAL_APPROVED by SUPERVISOR,2017/12/12 09:15:55
declaration 91269,Request Payment,2017/12/15 11:56:03
declaration 91269,Payment Handled,2017/12/18 16:31:20
declaration 91274,Declaration SUBMITTED by EMPLOYEE,2017/12/07 12:35:49
declaration 91274,Declaration FINAL_APPROVED by SUPERVISOR,2017/12/07 12:35:59
declaration 91274,Request Payment,2017/12/08 09:28:26
declaration 91274,Payment Handled,2017/12/14 16:31:08
declaration 91282,Declaration SUBMITTED by EMPLOYEE,2017/12/08 10:13:22
declaration 91282,Declaration FINAL_APPROVED by SUPERVISOR,2017/12/08 10:13:24
declaration 91282,Request Payment,2017/12/08 14:28:52
declaration 91282,Payment Handled,2017/12/11 16:31:25
declaration 91286,Declaration SUBMITTED by EMPLOYEE,2017/12/10 10:28:11
declaration 91286,Declaration FINAL_APPROVED by SUPERVISOR,2017/12/10 10:28:18
declaration 91286,Request Payment,2017/12/14 08:25:01
declaration 91286,Payment Handled,2017/12/18 16:31:20
declaration 91290,Declaration SUBMITTED by EMPLOYEE,2017/12/11 10:45:03
declaration 91290,Declaration APPROVED by PRE_APPROVER,2017/12/11 10:46:15
declaration 91290,Declaration FINAL_APPROVED by SUPERVISOR,2017/12/11 11:56:23
declaration 91290,Request Payment,2017/12/13 07:45:14
declaration 91290,Payment Handled,2017/12/14 16:31:08
declaration 91295,Declaration SUBMITTED by EMPLOYEE,2017/01/23 18:55:27
declaration 91295,Declaration FINAL_APPROVED by SUPERVISOR,2017/01/23 19:05:37
declaration 91295,Request Payment,2017/01/25 09:26:22
declaration 91295,Payment Handled,2017/01/30 16:31:35
declaration 91299,Declaration SUBMITTED by EMPLOYEE,2017/01/30 11:25:17
declaration 91299,Declaration FINAL_APPROVED by SUPERVISOR,2017/01/30 11:25:52
declaration 91299,Request Payment,2017/03/31 14:31:53
declaration 91299,Payment Handled,2017/04/03 15:31:06
declaration 91303,Declaration SUBMITTED by EMPLOYEE,2017/01/31 08:24:47
declaration 91303,Declaration FINAL_APPROVED by SUPERVISOR,2017/01/31 08:32:10
declaration 91303,Request Payment,2017/02/07 14:56:01
declaration 91303,Payment Handled,2017/02/09 16:31:51
declaration 91307,Declaration SUBMITTED by EMPLOYEE,2017/02/01 08:37:51
declaration 91307,Declaration APPROVED by PRE_APPROVER,2017/02/01 08:48:00
declaration 91307,Declaration FINAL_APPROVED by SUPERVISOR,2017/02/01 13:30:29
declaration 91307,Request Payment,2017/02/08 14:53:31
declaration 91307,Payment Handled,2017/02/13 16:32:14
declaration 91312,Declaration SUBMITTED by EMPLOYEE,2017/02/09 11:49:32
declaration 91312,Declaration FINAL_APPROVED by SUPERVISOR,2017/02/14 11:13:13
declaration 91312,Request Payment,2017/02/15 13:36:24
declaration 91312,Payment Handled,2017/02/20 16:31:51
declaration 91316,Declaration SUBMITTED by EMPLOYEE,2017/02/09 16:05:16
declaration 91316,Declaration REJECTED by PRE_APPROVER,2017/04/21 15:07:43
declaration 91316,Declaration REJECTED by EMPLOYEE,2017/04/25 07:40:03
declaration 91316,Declaration SUBMITTED by EMPLOYEE,2017/04/25 08:11:25
declaration 91316,Declaration APPROVED by PRE_APPROVER,2017/04/25 08:11:38
declaration 91316,Declaration FINAL_APPROVED by SUPERVISOR,2017/05/01 11:59:22
declaration 91316,Request Payment,2017/05/03 10:59:02
declaration 91316,Payment Handled,2017/05/08 15:31:14
declaration 91324,Declaration SUBMITTED by EMPLOYEE,2017/02/24 16:16:59
declaration 91324,Declaration FINAL_APPROVED by SUPERVISOR,2017/02/24 16:17:11
declaration 91324,Request Payment,2017/03/02 10:55:51
declaration 91324,Payment Handled,2017/03/06 16:31:04
declaration 91328,Declaration SUBMITTED by EMPLOYEE,2017/03/13 10:52:57
declaration 91328,Declaration FINAL_APPROVED by SUPERVISOR,2017/03/13 10:53:19
declaration 91328,Request Payment,2017/03/13 12:34:52
declaration 91328,Payment Handled,2017/03/16 16:31:06
declaration 91332,Declaration SUBMITTED by EMPLOYEE,2017/07/27 13:29:40
declaration 91332,Declaration APPROVED by PRE_APPROVER,2017/07/27 13:32:19
declaration 91332,Declaration FINAL_APPROVED by SUPERVISOR,2017/08/02 14:16:25
declaration 91332,Request Payment,2017/08/04 08:42:54
declaration 91332,Payment Handled,2017/08/07 15:31:03
declaration 91337,Declaration SUBMITTED by EMPLOYEE,2017/08/24 11:05:20
declaration 91337,Declaration APPROVED by PRE_APPROVER,2017/09/28 09:22:42
declaration 91337,Declaration FINAL_APPROVED by SUPERVISOR,2017/09/28 09:25:39
declaration 91337,Request Payment,2017/10/27 08:59:00
declaration 91337,Payment Handled,2017/10/30 16:31:25
declaration 91342,Declaration SUBMITTED by EMPLOYEE,2017/08/28 21:03:30
declaration 91342,Declaration FINAL_APPROVED by SUPERVISOR,2017/08/28 21:03:34
declaration 91342,Request Payment,2017/08/29 08:43:50
declaration 91342,Payment Handled,2017/08/31 15:31:03
declaration 91346,Declaration SUBMITTED by EMPLOYEE,2017/09/11 12:22:15
declaration 91346,Declaration FINAL_APPROVED by SUPERVISOR,2017/09/11 13:22:59
declaration 91346,Request Payment,2017/09/12 11:19:40
declaration 91346,Payment Handled,2017/09/14 15:30:52
declaration 91350,Declaration SUBMITTED by EMPLOYEE,2017/09/14 09:48:56
declaration 91350,Declaration FINAL_APPROVED by SUPERVISOR,2017/09/14 09:49:00
declaration 91350,Request Payment,2017/09/14 14:04:58
declaration 91350,Payment Handled,2017/09/18 15:30:54
declaration 91354,Declaration SUBMITTED by EMPLOYEE,2017/09/18 14:23:08
declaration 91354,Declaration FINAL_APPROVED by SUPERVISOR,2017/09/18 14:30:59
declaration 91354,Request Payment,2017/09/19 10:41:34
declaration 91354,Payment Handled,2017/09/21 15:31:08
declaration 91358,Declaration SUBMITTED by EMPLOYEE,2017/05/01 07:41:50
declaration 91358,Declaration APPROVED by PRE_APPROVER,2017/05/01 07:41:54
declaration 91358,Declaration FINAL_APPROVED by SUPERVISOR,2017/05/01 14:51:32
declaration 91358,Request Payment,2017/05/02 11:24:21
declaration 91358,Payment Handled,2017/05/04 15:31:05
declaration 91363,Declaration SUBMITTED by EMPLOYEE,2017/05/01 15:21:36
declaration 91363,Declaration REJECTED by PRE_APPROVER,2017/05/01 15:38:07
declaration 91363,Declaration REJECTED by EMPLOYEE,2017/05/02 08:01:44
declaration 91363,Declaration SUBMITTED by EMPLOYEE,2017/05/17 12:10:18
declaration 91363,Declaration APPROVED by PRE_APPROVER,2017/05/17 12:24:58
declaration 91363,Declaration FINAL_APPROVED by SUPERVISOR,2017/05/22 15:04:36
declaration 91363,Request Payment,2017/05/23 09:17:04
declaration 91363,Payment Handled,2017/05/29 15:30:47
declaration 91371,Declaration SUBMITTED by EMPLOYEE,2017/05/02 10:15:28
declaration 91371,Declaration FINAL_APPROVED by SUPERVISOR,2017/05/02 10:16:12
declaration 91371,Request Payment,2017/05/04 12:14:10
declaration 91371,Payment Handled,2017/05/08 15:31:14
declaration 91375,Declaration SUBMITTED by EMPLOYEE,2017/05/02 20:36:23
declaration 91375,Declaration FINAL_APPROVED by SUPERVISOR,2017/05/19 12:41:47
declaration 91375,Request Payment,2017/05/23 12:47:19
declaration 91375,Payment Handled,2017/05/29 15:30:47
declaration 91379,Declaration SUBMITTED by EMPLOYEE,2017/05/04 13:26:52
declaration 91379,Declaration APPROVED by PRE_APPROVER,2017/05/04 13:46:23
declaration 91379,Declaration FINAL_APPROVED by SUPERVISOR,2017/05/08 13:34:27
declaration 91379,Request Payment,2017/05/08 14:17:23
declaration 91379,Payment Handled,2017/05/11 15:31:21
declaration 91392,Declaration SUBMITTED by EMPLOYEE,2017/05/16 08:54:38
declaration 91392,Declaration FINAL_APPROVED by SUPERVISOR,2017/05/16 08:54:44
declaration 91392,Request Payment,2017/05/18 09:46:28
declaration 91392,Payment Handled,2017/05/22 15:31:04
declaration 91396,Declaration SUBMITTED by EMPLOYEE,2017/05/16 20:11:10
declaration 91396,Declaration FINAL_APPROVED by SUPERVISOR,2017/05/16 20:11:17
declaration 91396,Request Payment,2017/05/30 10:58:22
declaration 91396,Payment Handled,2017/06/15 15:31:06
declaration 91400,Declaration SUBMITTED by EMPLOYEE,2017/05/19 08:04:58
declaration 91400,Declaration FINAL_APPROVED by SUPERVISOR,2017/05/19 08:05:08
declaration 91400,Request Payment,2017/05/30 10:56:21
declaration 91400,Payment Handled,2017/06/01 15:30:51
declaration 91404,Declaration SUBMITTED by EMPLOYEE,2017/05/19 10:41:38
declaration 91404,Declaration FINAL_APPROVED by SUPERVISOR,2017/05/19 10:42:16
declaration 91404,Request Payment,2017/05/23 14:06:14
declaration 91404,Payment Handled,2017/05/29 15:30:47
declaration 91408,Declaration SUBMITTED by EMPLOYEE,2017/05/23 09:12:23
declaration 91408,Declaration FINAL_APPROVED by SUPERVISOR,2017/05/23 09:12:27
declaration 91408,Request Payment,2017/05/29 08:54:04
declaration 91408,Payment Handled,2017/06/01 15:30:51
declaration 91412,Declaration SUBMITTED by EMPLOYEE,2017/11/13 14:20:17
declaration 91412,Declaration FINAL_APPROVED by SUPERVISOR,2017/11/14 09:21:55
declaration 91412,Request Payment,2017/11/16 09:51:33
declaration 91412,Payment Handled,2017/11/20 16:30:57
declaration 91416,Declaration SUBMITTED by EMPLOYEE,2017/11/13 16:27:31
declaration 91416,Declaration APPROVED by PRE_APPROVER,2017/11/13 16:27:33
declaration 91416,Declaration FINAL_APPROVED by SUPERVISOR,2017/11/16 13:21:09
declaration 91416,Request Payment,2017/11/17 10:40:01
declaration 91416,Payment Handled,2017/11/20 16:30:57
declaration 91421,Declaration SUBMITTED by EMPLOYEE,2017/11/16 08:55:17
declaration 91421,Declaration FINAL_APPROVED by SUPERVISOR,2017/11/16 08:55:20
declaration 91421,Request Payment,2017/11/17 11:09:24
declaration 91421,Payment Handled,2017/11/20 16:30:57
declaration 91425,Declaration SUBMITTED by EMPLOYEE,2017/11/21 12:50:39
declaration 91425,Declaration FINAL_APPROVED by SUPERVISOR,2017/11/21 12:53:52
declaration 91425,Request Payment,2017/11/21 14:52:18
declaration 91425,Payment Handled,2017/11/23 16:30:57
declaration 91429,Declaration SUBMITTED by EMPLOYEE,2017/11/24 08:46:31
declaration 91429,Declaration FINAL_APPROVED by SUPERVISOR,2017/11/24 08:48:11
declaration 91429,Request Payment,2017/11/24 10:47:18
declaration 91429,Payment Handled,2017/11/27 16:31:34
declaration 91433,Declaration SUBMITTED by EMPLOYEE,2017/11/30 14:31:39
declaration 91433,Declaration FINAL_APPROVED by SUPERVISOR,2017/11/30 14:31:40
declaration 91433,Request Payment,2017/12/04 07:56:48
declaration 91433,Payment Handled,2017/12/07 16:31:17
declaration 91437,Declaration SUBMITTED by EMPLOYEE,2017/12/07 11:17:35
declaration 91437,Declaration APPROVED by PRE_APPROVER,2017/12/13 21:31:39
declaration 91437,Declaration FINAL_APPROVED by SUPERVISOR,2017/12/14 09:29:46
declaration 91437,Request Payment,2017/12/18 14:29:51
declaration 91437,Payment Handled,2017/12/21 16:31:38
declaration 91450,Declaration SUBMITTED by EMPLOYEE,2017/12/08 10:46:16
declaration 91450,Declaration FINAL_APPROVED by SUPERVISOR,2017/12/08 10:49:16
declaration 91450,Request Payment,2017/12/08 14:40:04
declaration 91450,Payment Handled,2017/12/14 16:31:08
declaration 91454,Declaration SUBMITTED by EMPLOYEE,2017/12/08 12:25:45
declaration 91454,Declaration APPROVED by PRE_APPROVER,2017/12/08 12:43:26
declaration 91454,Declaration FINAL_APPROVED by SUPERVISOR,2017/12/08 12:55:24
declaration 91454,Request Payment,2017/12/13 07:43:23
declaration 91454,Payment Handled,2017/12/14 16:31:08
declaration 91459,Declaration SUBMITTED by EMPLOYEE,2017/03/15 16:16:51
declaration 91459,Declaration APPROVED by PRE_APPROVER,2017/03/15 16:17:04
declaration 91459,Declaration FINAL_APPROVED by SUPERVISOR,2017/03/16 17:05:28
declaration 91459,Request Payment,2017/03/22 08:16:09
declaration 91459,Payment Handled,2017/03/27 15:30:57
declaration 91464,Declaration SUBMITTED by EMPLOYEE,2017/03/29 13:26:32
declaration 91464,Declaration FINAL_APPROVED by SUPERVISOR,2017/03/29 14:18:23
declaration 91464,Request Payment,2017/04/07 08:34:25
declaration 91464,Payment Handled,2017/04/10 15:30:43
declaration 91468,Declaration SUBMITTED by EMPLOYEE,2017/04/18 08:02:05
declaration 91468,Declaration FINAL_APPROVED by SUPERVISOR,2017/04/18 08:02:13
declaration 91468,Request Payment,2017/04/21 07:23:55
declaration 91468,Payment Handled,2017/04/24 15:31:05
declaration 91472,Declaration SUBMITTED by EMPLOYEE,2017/07/13 12:40:23
declaration 91472,Declaration FINAL_APPROVED by SUPERVISOR,2017/07/13 12:42:02
declaration 91472,Request Payment,2017/07/18 12:47:35
declaration 91472,Payment Handled,2017/07/20 15:30:57
declaration 91476,Declaration SUBMITTED by EMPLOYEE,2017/07/27 08:36:53
declaration 91476,Declaration FINAL_APPROVED by SUPERVISOR,2017/07/27 08:37:39
declaration 91476,Request Payment,2017/07/28 06:18:00
declaration 91476,Payment Handled,2017/07/31 15:30:45
declaration 91480,Declaration SUBMITTED by EMPLOYEE,2017/09/28 07:43:29
declaration 91480,Declaration APPROVED by PRE_APPROVER,2017/09/28 07:45:08
