Case_ID,Activity,timestamp
Case 3960,Resolve ticket,2011/04/01 09:28:32
Case 3960,Closed,2011/04/16 09:28:54
Case 3962,Assign seriousness,2011/10/17 07:09:05
Case 3962,Assign seriousness,2011/10/17 12:14:28
Case 3962,Take in charge ticket,2011/10/17 12:14:36
Case 3962,Resolve ticket,2011/10/18 07:39:27
Case 3962,Closed,2011/11/17 08:10:24
Case 3965,Assign seriousness,2010/12/09 10:37:47
Case 3965,Take in charge ticket,2010/12/10 15:53:45
Case 3965,Resolve ticket,2010/12/10 15:59:27
Case 3965,Closed,2011/01/26 10:40:41
Case 3966,Assign seriousness,2011/03/08 15:24:32
Case 3966,Take in charge ticket,2011/03/08 15:24:56
Case 3966,Wait,2011/03/09 11:31:20
Case 3966,Take in charge ticket,2011/03/09 12:07:54
Case 3966,Resolve ticket,2011/03/09 12:08:03
Case 3966,Closed,2011/04/30 14:52:44
Case 3967,Assign seriousness,2010/04/20 14:22:14
Case 3967,Take in charge ticket,2010/04/21 13:06:28
Case 3967,Resolve ticket,2010/04/21 13:06:45
Case 3967,Closed,2010/05/21 14:30:12
Case 3968,Assign seriousness,2011/11/21 10:57:57
Case 3968,Take in charge ticket,2011/11/21 11:20:43
Case 3968,Resolve ticket,2011/11/21 11:59:31
Case 3968,Closed,2011/12/22 11:00:36
Case 3969,Assign seriousness,2011/10/21 10:54:37
Case 3969,Take in charge ticket,2011/10/21 14:00:18
Case 3969,Resolve ticket,2011/11/08 08:58:24
Case 3969,Closed,2011/11/23 08:58:39
Case 3972,Assign seriousness,2011/02/17 16:17:27
Case 3972,Take in charge ticket,2011/02/17 16:17:51
Case 3972,Resolve ticket,2011/02/28 09:38:43
Case 3972,Closed,2011/04/02 15:21:20
Case 3973,Assign seriousness,2010/12/30 14:32:12
Case 3973,Take in charge ticket,2011/01/11 14:44:23
Case 3973,Resolve ticket,2011/01/11 14:45:21
Case 3973,Closed,2011/02/01 14:40:32
Case 3975,Assign seriousness,2010/11/10 16:37:06
Case 3975,Take in charge ticket,2010/11/10 16:38:54
Case 3975,Wait,2010/11/15 10:28:11
Case 3975,Take in charge ticket,2010/11/15 10:28:21
Case 3975,Wait,2010/11/15 10:29:23
Case 3975,Take in charge ticket,2010/11/15 14:09:03
Case 3975,Resolve ticket,2010/11/15 14:09:11
Case 3975,Closed,2010/12/30 14:09:37
Case 3977,Assign seriousness,2010/07/09 15:17:19
Case 3977,Take in charge ticket,2010/07/14 14:34:30
Case 3977,Resolve ticket,2010/07/14 14:54:34
Case 3977,Closed,2010/08/26 15:20:30
Case 3978,Insert ticket,2010/04/29 15:19:12
Case 3978,Assign seriousness,2010/04/29 15:19:26
Case 3978,Take in charge ticket,2010/04/30 15:02:27
Case 3978,Resolve ticket,2010/05/04 07:20:04
Case 3978,Closed,2010/06/03 15:20:49
Case 3980,Assign seriousness,2011/11/17 10:20:43
Case 3980,Take in charge ticket,2011/11/17 10:24:48
Case 3980,Resolve ticket,2011/11/17 14:44:29
Case 3980,Closed,2011/12/20 10:30:22
Case 3981,Assign seriousness,2010/09/03 07:56:15
Case 3981,Take in charge ticket,2010/09/09 08:51:40
Case 3981,Resolve ticket,2010/09/09 08:52:05
Case 3981,Take in charge ticket,2010/09/09 08:53:08
Case 3981,Resolve ticket,2010/09/09 15:55:18
Case 3981,Take in charge ticket,2010/09/14 10:13:11
Case 3981,Create SW anomaly,2010/09/27 15:59:38
Case 3981,Resolve ticket,2010/10/13 16:02:09
Case 3981,Closed,2010/10/28 16:02:25
Case 3982,Assign seriousness,2011/06/01 14:47:06
Case 3982,Take in charge ticket,2011/06/01 14:47:35
Case 3982,Resolve ticket,2011/06/06 08:44:50
Case 3982,Closed,2011/07/23 14:50:49
Case 3984,Assign seriousness,2011/09/19 12:38:09
Case 3984,Take in charge ticket,2011/09/21 08:31:23
Case 3984,Resolve ticket,2011/10/07 10:59:38
Case 3984,Closed,2011/10/22 10:59:53
Case 3985,Assign seriousness,2011/02/22 17:14:10
Case 3985,Take in charge ticket,2011/02/23 15:32:16
Case 3985,Resolve ticket,2011/02/23 15:32:25
Case 3985,Closed,2011/04/07 16:00:35
Case 3987,Assign seriousness,2011/09/21 15:23:23
Case 3987,Assign seriousness,2011/09/22 08:21:33
Case 3987,Take in charge ticket,2011/09/22 09:30:10
Case 3987,Resolve ticket,2011/09/22 09:30:20
Case 3987,Closed,2011/11/04 16:30:25
Case 3988,Assign seriousness,2011/06/22 07:43:20
Case 3988,Assign seriousness,2011/06/22 07:43:59
Case 3988,Take in charge ticket,2011/06/22 10:06:02
Case 3988,Resolve ticket,2011/06/22 10:09:31
Case 3988,Closed,2011/07/23 07:50:17
Case 3990,Assign seriousness,2010/09/16 14:49:34
Case 3990,Take in charge ticket,2010/09/16 15:55:33
Case 3990,Resolve ticket,2010/09/16 15:55:57
Case 3990,Closed,2010/10/30 14:51:56
Case 3991,Assign seriousness,2010/12/14 11:51:17
Case 3991,Take in charge ticket,2010/12/17 11:10:03
Case 3991,Resolve ticket,2010/12/17 11:11:35
Case 3991,Closed,2011/01/27 12:00:39
Case 3993,Assign seriousness,2010/09/10 13:08:22
Case 3993,Take in charge ticket,2010/09/10 15:04:17
Case 3993,Take in charge ticket,2010/09/10 15:04:58
Case 3993,Take in charge ticket,2010/09/10 15:52:35
Case 3993,Wait,2010/09/27 10:44:22
Case 3993,Take in charge ticket,2010/10/11 09:08:03
Case 3993,Resolve ticket,2010/10/11 09:08:21
Case 3993,Closed,2010/10/26 09:08:32
Case 3994,Assign seriousness,2011/03/08 13:11:42
Case 3994,Assign seriousness,2011/03/08 13:11:58
Case 3994,Take in charge ticket,2011/03/08 14:25:36
Case 3994,Wait,2011/03/10 14:42:18
Case 3994,Take in charge ticket,2011/03/10 16:51:42
Case 3994,Resolve ticket,2011/03/10 16:53:12
Case 3994,Closed,2011/04/09 15:53:35
Case 3996,Assign seriousness,2011/05/06 07:55:49
Case 3996,Take in charge ticket,2011/05/06 07:56:02
Case 3996,Resolve ticket,2011/05/06 08:55:40
Case 3996,Closed,2011/06/08 08:00:33
Case 3997,Assign seriousness,2010/11/17 11:26:41
Case 3997,Take in charge ticket,2010/11/17 11:37:59
Case 3997,Resolve ticket,2010/11/17 11:43:20
Case 3997,Closed,2010/12/31 11:30:44
Case 4,Assign seriousness,2010/12/15 14:31:53
Case 4,Take in charge ticket,2010/12/16 08:01:07
Case 4,Resolve ticket,2010/12/16 08:08:19
Case 4,Closed,2011/02/12 14:40:42
Case 400,Assign seriousness,2011/09/22 09:13:24
Case 400,Take in charge ticket,2011/09/28 07:08:53
Case 400,Resolve ticket,2011/10/04 13:56:00
Case 400,Closed,2011/11/09 10:20:56
Case 4000,Assign seriousness,2011/12/01 08:13:46
Case 4000,Take in charge ticket,2011/12/01 08:24:02
Case 4000,Resolve ticket,2011/12/01 14:08:56
Case 4000,Closed,2012/01/20 08:20:38
Case 4002,Assign seriousness,2011/07/21 13:44:42
Case 4002,Take in charge ticket,2011/08/03 07:18:24
Case 4002,Resolve ticket,2011/08/05 14:23:46
Case 4002,Closed,2011/09/02 13:50:24
Case 4003,Assign seriousness,2011/01/20 11:14:36
Case 4003,Assign seriousness,2011/02/01 11:25:42
Case 4003,Take in charge ticket,2011/02/01 11:26:01
Case 4003,Resolve ticket,2011/02/01 14:04:02
Case 4003,Closed,2011/03/05 11:20:26
Case 4005,Assign seriousness,2011/09/14 07:59:52
Case 4005,Take in charge ticket,2011/09/26 13:33:27
Case 4005,Wait,2011/09/27 13:34:48
Case 4005,Resolve ticket,2011/09/28 08:58:48
Case 4005,Closed,2011/10/15 13:20:29
Case 4008,Assign seriousness,2010/04/02 12:37:23
Case 4008,Take in charge ticket,2010/04/27 08:07:43
Case 4008,Wait,2010/04/27 08:45:55
Case 4008,Take in charge ticket,2010/04/28 14:45:48
Case 4008,Resolve ticket,2010/04/28 14:53:24
Case 4008,Closed,2010/05/13 14:53:44
Case 401,Assign seriousness,2010/03/22 16:51:36
Case 401,Take in charge ticket,2010/04/29 13:01:59
Case 401,Resolve ticket,2010/04/29 13:02:06
Case 401,Closed,2010/05/14 13:02:21
Case 4011,Assign seriousness,2011/07/28 09:14:22
Case 4011,Take in charge ticket,2011/08/03 10:25:36
Case 4011,Resolve ticket,2011/08/29 12:54:28
Case 4011,Closed,2011/09/13 12:54:40
Case 4014,Assign seriousness,2011/01/28 15:19:26
Case 4014,Take in charge ticket,2011/01/28 16:43:57
Case 4014,Resolve ticket,2011/01/28 16:44:13
Case 4014,Closed,2011/03/13 15:20:25
Case 4016,Assign seriousness,2011/01/11 15:01:42
Case 4016,Take in charge ticket,2011/01/17 16:53:50
Case 4016,Resolve ticket,2011/02/03 16:56:02
Case 4016,Closed,2011/02/18 16:56:24
Case 4018,Insert ticket,2011/10/27 14:55:23
Case 4018,Assign seriousness,2011/10/27 14:55:40
Case 4018,Take in charge ticket,2011/11/02 09:03:09
Case 4018,Resolve ticket,2011/11/08 16:51:56
Case 4018,Closed,2011/12/10 16:00:26
Case 4019,Assign seriousness,2010/10/11 15:15:05
Case 4019,Take in charge ticket,2010/10/11 15:27:11
Case 4019,Wait,2010/10/11 15:27:22
Case 4019,Wait,2010/10/12 14:47:41
Case 4019,Take in charge ticket,2010/10/21 15:14:12
Case 4019,Wait,2010/10/21 15:14:22
Case 4019,Wait,2010/10/28 07:15:01
Case 4019,Take in charge ticket,2010/11/04 16:34:07
Case 4019,Take in charge ticket,2010/11/05 09:32:54
Case 4019,Take in charge ticket,2010/11/05 09:39:45
Case 4019,Resolve ticket,2010/11/10 16:21:11
Case 4019,Closed,2010/11/30 16:10:27
Case 4020,Assign seriousness,2011/05/23 13:12:36
Case 4020,Take in charge ticket,2011/05/23 13:12:53
Case 4020,Resolve ticket,2011/05/23 15:29:59
Case 4020,Closed,2011/06/23 13:20:37
Case 4021,Assign seriousness,2011/04/14 08:09:20
Case 4021,Take in charge ticket,2011/04/14 08:31:09
Case 4021,Resolve ticket,2011/04/14 08:31:46
Case 4021,Closed,2011/06/12 08:11:04
Case 4022,Assign seriousness,2010/12/14 16:33:03
Case 4022,Wait,2010/12/16 09:34:07
Case 4022,Take in charge ticket,2010/12/22 11:21:33
Case 4022,Resolve ticket,2010/12/22 11:21:41
Case 4022,Closed,2011/01/23 09:30:32
Case 4023,Assign seriousness,2011/11/14 13:11:11
Case 4023,Take in charge ticket,2011/11/14 16:39:56
Case 4023,Resolve ticket,2011/11/18 15:12:25
Case 4023,Closed,2011/12/15 13:20:50
Case 4024,Assign seriousness,2010/09/16 09:23:13
Case 4024,Take in charge ticket,2010/09/16 09:31:00
Case 4024,Resolve ticket,2010/09/16 09:57:17
Case 4024,Closed,2010/10/30 09:30:41
Case 4025,Assign seriousness,2011/03/01 11:51:37
Case 4025,Take in charge ticket,2011/03/01 11:51:49
Case 4025,Resolve ticket,2011/03/02 11:04:41
Case 4025,Take in charge ticket,2011/03/02 14:32:35
Case 4025,Resolve ticket,2011/03/09 14:49:15
Case 4025,Closed,2011/04/01 11:00:48
Case 4028,Assign seriousness,2011/11/03 16:51:30
Case 4028,Take in charge ticket,2011/11/07 11:47:37
Case 4028,Wait,2011/11/18 09:30:26
Case 4028,Resolve ticket,2011/11/28 14:10:20
Case 4028,Closed,2011/12/13 14:10:42
Case 4033,Assign seriousness,2010/09/13 14:53:41
Case 4033,Take in charge ticket,2010/09/22 15:43:05
Case 4033,Resolve ticket,2010/09/22 15:45:26
Case 4033,Closed,2010/10/27 15:00:24
Case 4035,Assign seriousness,2011/05/24 14:38:40
Case 4035,Take in charge ticket,2011/05/24 14:39:29
Case 4035,Resolve ticket,2011/06/01 12:46:28
Case 4035,Closed,2011/07/22 14:40:26
Case 4036,Assign seriousness,2010/10/12 13:02:38
Case 4036,Take in charge ticket,2010/10/12 13:02:57
Case 4036,Resolve ticket,2010/11/09 08:27:45
Case 4036,Closed,2010/11/24 08:28:00
Case 4038,Assign seriousness,2011/01/20 10:39:28
Case 4038,Take in charge ticket,2011/02/04 08:49:42
Case 4038,Wait,2011/02/07 13:34:18
Case 4038,Take in charge ticket,2011/02/23 10:33:20
Case 4038,Resolve ticket,2011/02/23 14:03:28
Case 4038,Closed,2011/03/10 14:03:39
Case 4039,Assign seriousness,2011/12/02 10:06:55
Case 4039,Take in charge ticket,2011/12/09 08:08:55
Case 4039,Resolve ticket,2011/12/12 13:08:17
Case 4039,Closed,2012/01/04 10:10:36
Case 404,Assign seriousness,2010/01/19 17:01:04
Case 404,Take in charge ticket,2010/02/11 14:30:44
Case 404,Resolve ticket,2010/02/11 14:30:56
Case 404,Closed,2010/02/26 14:31:15
Case 4040,Assign seriousness,2011/05/27 09:45:01
Case 4040,Take in charge ticket,2011/05/27 09:49:56
Case 4040,Wait,2011/05/27 09:50:10
Case 4040,Take in charge ticket,2011/05/31 07:13:23
Case 4040,Resolve ticket,2011/05/31 07:16:19
Case 4040,Closed,2011/06/30 07:16:52
Case 4043,Assign seriousness,2010/11/04 08:59:42
Case 4043,Take in charge ticket,2010/11/12 08:48:13
Case 4043,Resolve ticket,2010/11/12 08:48:45
Case 4043,Closed,2010/12/07 09:00:17
Case 4044,Assign seriousness,2011/04/07 09:13:54
Case 4044,Take in charge ticket,2011/04/07 09:14:10
Case 4044,Take in charge ticket,2011/04/07 09:14:47
Case 4044,Schedule intervention,2011/04/18 14:12:31
Case 4044,Resolve ticket,2011/04/27 11:01:31
Case 4044,Closed,2011/05/18 16:00:22
Case 4045,Assign seriousness,2010/09/09 13:52:41
Case 4045,Take in charge ticket,2010/09/10 15:17:16
Case 4045,Resolve ticket,2010/09/13 07:26:02
Case 4045,Closed,2010/10/12 14:00:18
Case 4047,Insert ticket,2010/11/08 15:58:27
Case 4047,Assign seriousness,2010/11/08 15:58:58
Case 4047,Take in charge ticket,2010/11/08 16:01:55
Case 4047,Resolve ticket,2010/11/08 16:02:02
Case 4047,Closed,2011/01/06 16:00:33
Case 4049,Assign seriousness,2011/07/04 14:08:11
Case 4049,Take in charge ticket,2011/07/08 07:28:19
Case 4049,Wait,2011/07/08 07:36:02
Case 4049,Take in charge ticket,2011/07/08 14:48:50
Case 4049,Resolve ticket,2011/07/08 14:49:29
Case 4049,Closed,2011/08/20 12:20:32
Case 4050,Assign seriousness,2010/11/11 14:43:24
Case 4050,Assign seriousness,2010/11/11 14:43:44
Case 4050,Take in charge ticket,2010/11/11 14:43:53
Case 4050,Resolve ticket,2010/11/11 17:13:46
Case 4050,Closed,2010/12/14 14:50:44
Case 4057,Assign seriousness,2011/05/17 14:32:51
Case 4057,Take in charge ticket,2011/05/17 14:33:01
Case 4057,Resolve ticket,2011/05/17 14:34:44
Case 4057,Closed,2011/07/02 14:40:28
Case 4058,Assign seriousness,2011/09/13 13:51:01
Case 4058,Take in charge ticket,2011/09/28 10:25:54
Case 4058,Wait,2011/10/06 12:27:11
Case 4058,Resolve ticket,2011/10/06 12:43:25
Case 4058,Closed,2011/10/21 12:43:45
Case 4059,Assign seriousness,2010/10/07 16:07:26
Case 4059,Assign seriousness,2010/10/08 09:24:21
Case 4059,Take in charge ticket,2010/10/08 09:24:28
Case 4059,Wait,2010/10/08 15:31:49
Case 4059,Take in charge ticket,2010/10/11 16:08:18
Case 4059,Resolve ticket,2010/10/11 16:08:30
Case 4059,Closed,2010/11/20 17:00:27
Case 406,Assign seriousness,2010/01/13 17:25:25
Case 406,Assign seriousness,2010/01/13 17:25:38
Case 406,Take in charge ticket,2010/01/14 11:42:31
Case 406,Resolve ticket,2010/01/14 11:42:37
Case 406,Closed,2010/02/13 17:01:54
Case 4062,Assign seriousness,2010/07/23 08:59:35
Case 4062,Take in charge ticket,2010/07/29 13:47:13
Case 4062,Resolve ticket,2010/07/30 09:31:26
Case 4062,Closed,2010/08/25 09:00:27
Case 4063,Assign seriousness,2011/05/02 07:38:49
Case 4063,Take in charge ticket,2011/05/02 07:39:18
Case 4063,Resolve ticket,2011/05/02 10:16:41
Case 4063,Closed,2011/06/19 07:41:00
Case 4065,Assign seriousness,2010/07/19 13:52:32
Case 4065,Assign seriousness,2010/07/19 15:28:15
Case 4065,Take in charge ticket,2010/07/19 15:28:26
Case 4065,Resolve ticket,2010/07/22 15:59:39
Case 4065,Closed,2010/08/19 14:00:17
Case 4066,Assign seriousness,2010/06/16 08:28:25
Case 4066,Take in charge ticket,2010/06/21 10:35:45
Case 4066,Resolve ticket,2010/06/21 15:55:21
Case 4066,Closed,2010/08/01 08:30:22
Case 4070,Assign seriousness,2011/02/10 16:18:25
Case 4070,Take in charge ticket,2011/02/14 10:57:01
Case 4070,Resolve ticket,2011/02/14 10:58:59
Case 4070,Closed,2011/04/10 15:18:53
Case 4072,Assign seriousness,2010/09/28 08:56:53
Case 4072,Take in charge ticket,2010/09/28 09:24:55
Case 4072,Resolve ticket,2010/09/28 09:26:27
Case 4072,Closed,2010/11/11 10:00:43
Case 4075,Insert ticket,2010/07/27 09:41:44
Case 4075,Assign seriousness,2010/07/27 15:45:42
Case 4075,Take in charge ticket,2010/08/02 09:17:37
Case 4075,Resolve ticket,2010/08/02 09:18:34
Case 4075,Closed,2010/09/11 09:50:29
Case 4077,Insert ticket,2010/03/15 10:35:48
Case 4077,Assign seriousness,2010/03/15 10:35:57
Case 4077,Take in charge ticket,2010/03/15 10:36:06
Case 4077,Resolve ticket,2010/03/15 11:12:05
Case 4077,Closed,2010/04/21 09:40:40
Case 4078,Assign seriousness,2010/03/16 08:09:09
Case 4078,Take in charge ticket,2010/03/16 14:26:25
Case 4078,Resolve ticket,2010/03/16 14:28:38
Case 4078,Closed,2010/04/29 07:10:44
Case 4079,Assign seriousness,2010/07/12 12:42:45
Case 4079,Take in charge ticket,2010/07/12 12:43:53
Case 4079,Resolve ticket,2010/07/12 12:53:43
Case 4079,Closed,2010/08/25 12:50:27
Case 4080,Assign seriousness,2011/10/14 07:50:40
Case 4080,Resolve ticket,2011/10/14 09:54:41
Case 4080,Resolve ticket,2011/10/14 09:54:41
Case 4080,Closed,2011/11/20 09:00:19
Case 4081,Assign seriousness,2011/06/28 09:06:59
Case 4081,Assign seriousness,2011/06/28 09:07:16
Case 4081,Take in charge ticket,2011/06/29 07:32:20
Case 4081,Resolve ticket,2011/06/29 07:49:44
Case 4081,Closed,2011/07/29 09:10:48
Case 4083,Assign seriousness,2011/11/18 14:49:38
Case 4083,Take in charge ticket,2011/11/18 14:53:18
Case 4083,Resolve ticket,2011/11/21 08:06:41
Case 4083,Closed,2012/01/05 14:51:41
Case 4085,Assign seriousness,2011/09/21 10:01:14
Case 4085,Assign seriousness,2011/09/21 14:26:12
Case 4085,Resolve ticket,2011/09/21 14:28:13
Case 4085,Closed,2011/10/22 10:10:43
Case 4088,Assign seriousness,2010/09/20 08:30:07
Case 4088,Take in charge ticket,2010/09/20 15:28:15
Case 4088,Resolve ticket,2010/09/20 15:28:52
Case 4088,Closed,2010/11/03 09:40:29
Case 4089,Assign seriousness,2011/08/02 13:07:34
Case 4089,Take in charge ticket,2011/08/05 12:44:00
Case 4089,Wait,2011/08/05 15:07:55
Case 4089,Resolve ticket,2011/08/25 13:25:36
Case 4089,Closed,2011/09/09 13:25:52
Case 409,Assign seriousness,2011/08/29 14:04:10
Case 409,Take in charge ticket,2011/08/30 08:33:47
Case 409,Resolve ticket,2011/08/30 08:59:38
Case 409,Closed,2011/10/27 14:12:09
Case 4091,Assign seriousness,2011/07/04 14:17:49
Case 4091,Take in charge ticket,2011/07/05 07:25:50
Case 4091,Resolve ticket,2011/07/05 07:32:20
Case 4091,Closed,2011/08/04 14:20:32
Case 4092,Assign seriousness,2010/10/08 08:07:26
Case 4092,Take in charge ticket,2010/10/08 09:22:45
Case 4092,Resolve ticket,2010/10/08 09:31:44
Case 4092,Closed,2010/11/21 09:11:12
Case 4094,Assign seriousness,2011/02/10 16:14:57
Case 4094,Take in charge ticket,2011/02/14 11:03:41
Case 4094,Resolve ticket,2011/03/02 13:25:05
Case 4094,Closed,2011/04/01 12:25:23
Case 4095,Assign seriousness,2010/12/20 08:53:54
Case 4095,Take in charge ticket,2010/12/20 12:01:25
Case 4095,Resolve ticket,2010/12/20 14:26:29
Case 4095,Closed,2011/01/26 09:00:31
Case 4097,Assign seriousness,2011/12/13 08:02:11
Case 4097,Resolve ticket,2011/12/13 08:02:58
Case 4097,Closed,2012/01/13 08:10:52
Case 4098,Assign seriousness,2010/05/10 13:50:22
Case 4098,Take in charge ticket,2010/05/12 12:16:49
Case 4098,Resolve ticket,2010/05/26 13:32:33
Case 4098,Closed,2010/06/10 14:00:39
Case 4099,Assign seriousness,2010/12/01 15:56:02
Case 4099,Take in charge ticket,2010/12/07 15:02:54
Case 4099,Resolve ticket,2010/12/07 15:03:03
Case 4099,Closed,2011/01/08 16:00:49
Case 41,Assign seriousness,2010/12/14 10:44:26
Case 41,Take in charge ticket,2010/12/14 10:44:57
Case 41,Resolve ticket,2010/12/14 10:45:12
Case 41,Closed,2011/01/27 10:50:31
Case 410,Assign seriousness,2010/11/15 16:40:29
Case 410,Take in charge ticket,2010/11/23 14:07:33
Case 410,Resolve ticket,2010/11/23 14:08:12
Case 410,Closed,2010/12/29 16:50:33
Case 4100,Assign seriousness,2011/02/25 09:08:23
Case 4100,Take in charge ticket,2011/02/28 10:26:41
Case 4100,Wait,2011/02/28 10:27:24
Case 4100,Take in charge ticket,2011/03/02 17:25:05
Case 4100,Resolve ticket,2011/03/02 17:25:19
Case 4100,Closed,2011/04/01 16:25:43
Case 4101,Assign seriousness,2010/06/24 12:54:57
Case 4101,Take in charge ticket,2010/06/24 13:21:25
Case 4101,Resolve ticket,2010/06/24 13:21:39
Case 4101,Take in charge ticket,2010/06/25 14:13:49
Case 4101,Wait,2010/06/25 14:54:04
Case 4101,Take in charge ticket,2010/06/30 13:53:55
Case 4101,Resolve ticket,2010/06/30 13:55:26
Case 4101,Closed,2010/08/07 13:00:37
Case 4102,Take in charge ticket,2011/11/10 11:59:37
Case 4102,Resolve ticket,2011/11/11 11:04:56
Case 4102,Closed,2011/12/18 12:01:26
Case 4103,Assign seriousness,2011/08/24 14:30:52
Case 4103,Resolve ticket,2011/08/25 09:59:23
Case 4103,Closed,2011/09/24 14:40:26
Case 4104,Assign seriousness,2011/11/17 16:57:00
Case 4104,Take in charge ticket,2011/11/18 09:16:37
Case 4104,Resolve ticket,2011/11/22 15:56:41
Case 4104,Closed,2011/12/31 17:00:32
Case 4105,Assign seriousness,2010/04/21 15:28:50
Case 4105,Take in charge ticket,2010/05/12 13:26:15
Case 4105,Resolve ticket,2010/05/12 14:12:21
Case 4105,Closed,2010/05/27 14:12:33
Case 4108,Assign seriousness,2010/03/09 08:06:03
Case 4108,Take in charge ticket,2010/03/09 08:06:12
Case 4108,Resolve ticket,2010/03/09 17:18:06
Case 4108,Closed,2010/04/09 07:10:41
Case 4109,Assign seriousness,2011/04/13 16:00:26
Case 4109,Take in charge ticket,2011/04/13 16:00:51
Case 4109,Resolve ticket,2011/04/14 15:45:49
Case 4109,Closed,2011/05/21 16:00:39
Case 411,Assign seriousness,2010/11/26 17:02:49
Case 411,Take in charge ticket,2010/12/07 14:00:09
Case 411,Resolve ticket,2010/12/10 13:25:46
Case 411,Closed,2011/01/12 17:01:50
Case 4112,Take in charge ticket,2011/11/30 16:34:31
Case 4112,Resolve ticket,2011/12/12 15:38:43
Case 4112,Resolve ticket,2011/12/12 15:38:44
Case 4112,Closed,2012/01/11 15:39:04
Case 4113,Assign seriousness,2011/02/04 15:31:18
Case 4113,Assign seriousness,2011/02/18 11:48:30
Case 4113,Take in charge ticket,2011/02/18 11:48:37
Case 4113,Resolve ticket,2011/02/21 15:05:36
Case 4113,Closed,2011/03/08 15:05:55
Case 4114,Assign seriousness,2011/10/26 12:54:27
Case 4114,Take in charge ticket,2011/10/26 12:54:39
Case 4114,Resolve ticket,2011/11/07 10:36:31
Case 4114,Resolve ticket,2011/11/21 08:42:41
Case 4114,Closed,2011/12/06 08:42:47
Case 4117,Assign seriousness,2011/08/03 16:00:11
Case 4117,Resolve ticket,2011/08/04 16:35:46
Case 4117,Closed,2011/09/10 16:00:58
Case 4122,Assign seriousness,2011/11/09 13:42:12
Case 4122,Take in charge ticket,2011/11/16 14:08:32
Case 4122,Resolve ticket,2011/11/18 08:29:12
Case 4122,Closed,2011/12/10 13:50:14
Case 4123,Assign seriousness,2011/08/02 14:16:52
Case 4123,Take in charge ticket,2011/08/30 07:29:32
Case 4123,Resolve ticket,2011/09/07 15:33:01
Case 4123,Closed,2011/09/22 15:33:18
Case 4124,Assign seriousness,2011/11/15 08:50:50
Case 4124,Take in charge ticket,2011/11/18 10:41:23
Case 4124,Wait,2011/11/28 09:42:06
Case 4124,Resolve ticket,2011/12/16 10:43:37
Case 4124,Closed,2012/01/05 10:00:41
Case 4125,Assign seriousness,2011/11/24 09:27:50
Case 4125,Take in charge ticket,2011/11/25 10:51:06
Case 4125,Resolve ticket,2011/11/25 15:10:05
Case 4125,Closed,2011/12/27 09:30:40
Case 4126,Assign seriousness,2011/10/06 08:38:15
Case 4126,Take in charge ticket,2011/10/21 09:00:59
Case 4126,Wait,2011/10/24 08:19:54
Case 4126,Resolve ticket,2011/10/26 09:36:01
Case 4126,Closed,2011/11/25 11:01:51
Case 4128,Insert ticket,2010/10/18 07:41:00
Case 4128,Assign seriousness,2010/10/18 07:46:57
Case 4128,Take in charge ticket,2010/10/18 07:56:01
Case 4128,Wait,2010/10/18 07:57:03
Case 4128,Take in charge ticket,2010/10/18 13:54:23
Case 4128,Wait,2010/10/18 13:55:01
Case 4128,Take in charge ticket,2010/10/19 07:15:36
Case 4128,Resolve ticket,2010/10/19 07:21:31
Case 4128,Closed,2010/11/26 08:10:30
Case 413,Insert ticket,2011/09/21 09:45:40
Case 413,Assign seriousness,2011/09/23 09:20:13
Case 413,Take in charge ticket,2011/09/23 09:20:34
Case 413,Resolve ticket,2011/10/13 16:02:38
Case 413,Resolve ticket,2011/10/13 16:02:41
Case 413,Closed,2011/10/28 16:02:48
Case 4130,Insert ticket,2010/09/24 08:16:06
Case 4130,Assign seriousness,2010/09/24 08:39:24
Case 4130,Take in charge ticket,2010/09/24 08:41:33
Case 4130,Resolve ticket,2010/09/24 09:22:24
Case 4130,Closed,2010/10/29 08:20:19
Case 4133,Assign seriousness,2011/12/19 08:19:43
Case 4133,Take in charge ticket,2011/12/22 14:37:20
Case 4133,Resolve ticket,2011/12/22 15:26:14
Case 4133,Closed,2012/01/19 08:24:07
Case 4134,Assign seriousness,2011/06/30 10:08:34
Case 4134,Assign seriousness,2011/06/30 10:09:10
Case 4134,Take in charge ticket,2011/06/30 10:14:26
Case 4134,Resolve ticket,2011/06/30 10:35:13
Case 4134,Closed,2011/08/02 10:11:50
Case 4137,Assign seriousness,2011/08/23 07:58:18
Case 4137,Assign seriousness,2011/08/23 12:15:20
Case 4137,Take in charge ticket,2011/08/23 12:19:54
Case 4137,Resolve ticket,2011/08/23 12:20:03
Case 4137,Closed,2011/09/25 08:00:45
Case 4138,Assign seriousness,2010/09/23 14:09:14
Case 4138,Take in charge ticket,2010/09/23 14:09:26
Case 4138,Resolve ticket,2010/09/23 14:11:45
Case 4138,Closed,2010/10/26 14:10:14
Case 4139,Assign seriousness,2011/09/30 15:14:12
Case 4139,Resolve ticket,2011/10/04 13:10:35
Case 4139,Closed,2011/11/02 16:20:27
Case 4140,Assign seriousness,2011/01/27 14:49:03
Case 4140,Take in charge ticket,2011/01/27 15:12:40
Case 4140,Resolve ticket,2011/01/27 15:12:53
Case 4140,Closed,2011/03/01 14:50:37
Case 4141,Assign seriousness,2010/12/23 16:39:25
Case 4141,Take in charge ticket,2010/12/27 14:45:16
Case 4141,Resolve ticket,2011/01/11 11:10:32
